1,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
1,2,603.00,88.00,60.00,58.00,0.85,-1,-1,-1
1,3,507.00,89.00,64.00,48.00,0.81,-1,-1,-1
1,4,952.00,78.00,44.00,40.00,0.75,-1,-1,-1
1,5,664.00,38.00,37.00,34.00,0.59,-1,-1,-1
1,6,559.00,65.00,46.00,40.00,0.59,-1,-1,-1
2,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
2,2,603.00,88.00,60.00,58.00,0.85,-1,-1,-1
2,3,507.00,89.00,64.00,48.00,0.81,-1,-1,-1
2,4,952.00,78.00,44.00,40.00,0.76,-1,-1,-1
2,5,664.00,38.00,37.00,34.00,0.59,-1,-1,-1
2,6,559.00,65.00,46.00,40.00,0.58,-1,-1,-1
3,2,592.00,96.00,65.00,62.00,0.86,-1,-1,-1
3,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
3,3,497.00,94.00,67.00,49.00,0.82,-1,-1,-1
3,4,952.00,78.00,44.00,40.00,0.75,-1,-1,-1
3,6,557.00,65.00,48.00,40.00,0.64,-1,-1,-1
3,5,659.00,43.00,39.00,36.00,0.59,-1,-1,-1
4,2,572.00,111.00,73.00,70.00,0.87,-1,-1,-1
4,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
4,3,477.00,103.00,72.00,53.00,0.84,-1,-1,-1
4,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
4,5,655.00,46.00,40.00,38.00,0.70,-1,-1,-1
4,6,556.00,64.00,49.00,42.00,0.67,-1,-1,-1
5,2,541.00,133.00,86.00,84.00,0.89,-1,-1,-1
5,3,439.00,118.00,84.00,62.00,0.86,-1,-1,-1
5,1,917.00,64.00,40.00,28.00,0.85,-1,-1,-1
5,4,951.00,78.00,45.00,41.00,0.78,-1,-1,-1
5,5,651.00,51.00,42.00,39.00,0.72,-1,-1,-1
5,6,555.00,65.00,50.00,41.00,0.71,-1,-1,-1
6,2,487.00,170.00,112.00,110.00,0.91,-1,-1,-1
6,3,371.00,143.00,108.00,79.00,0.89,-1,-1,-1
6,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
6,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
6,5,645.00,55.00,45.00,41.00,0.77,-1,-1,-1
6,6,548.00,68.00,52.00,42.00,0.72,-1,-1,-1
7,3,251.00,195.00,149.00,107.00,0.91,-1,-1,-1
7,2,374.00,242.00,170.00,169.00,0.91,-1,-1,-1
7,1,917.00,64.00,40.00,28.00,0.86,-1,-1,-1
7,6,537.00,73.00,56.00,44.00,0.81,-1,-1,-1
7,5,638.00,62.00,48.00,44.00,0.78,-1,-1,-1
7,4,951.00,78.00,45.00,40.00,0.77,-1,-1,-1
8,3,0.00,301.00,243.00,183.00,0.90,-1,-1,-1
8,2,75.00,432.00,333.00,288.00,0.86,-1,-1,-1
8,1,917.00,64.00,40.00,28.00,0.85,-1,-1,-1
8,5,624.00,71.00,55.00,50.00,0.83,-1,-1,-1
8,6,523.00,78.00,60.00,49.00,0.81,-1,-1,-1
8,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
8,7,575.00,48.00,48.00,42.00,0.54,-1,-1,-1
9,1,917.00,64.00,40.00,28.00,0.85,-1,-1,-1
9,5,606.00,85.00,63.00,57.00,0.85,-1,-1,-1
9,6,499.00,88.00,66.00,51.00,0.84,-1,-1,-1
9,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
9,7,571.00,49.00,50.00,44.00,0.58,-1,-1,-1
10,5,579.00,105.00,74.00,68.00,0.86,-1,-1,-1
10,6,462.00,101.00,76.00,58.00,0.86,-1,-1,-1
10,1,917.00,64.00,40.00,28.00,0.84,-1,-1,-1
10,4,951.00,78.00,45.00,41.00,0.78,-1,-1,-1
10,7,560.00,55.00,55.00,44.00,0.63,-1,-1,-1
11,5,532.00,133.00,96.00,88.00,0.91,-1,-1,-1
11,6,403.00,120.00,93.00,69.00,0.88,-1,-1,-1
11,1,917.00,64.00,40.00,28.00,0.84,-1,-1,-1
11,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
11,7,543.00,64.00,57.00,47.00,0.73,-1,-1,-1
12,5,452.00,181.00,132.00,124.00,0.90,-1,-1,-1
12,6,312.00,150.00,121.00,89.00,0.90,-1,-1,-1
12,1,917.00,64.00,40.00,28.00,0.85,-1,-1,-1
12,7,518.00,75.00,64.00,54.00,0.85,-1,-1,-1
12,4,951.00,78.00,45.00,41.00,0.77,-1,-1,-1
13,6,150.00,207.00,174.00,127.00,0.91,-1,-1,-1
13,5,275.00,272.00,221.00,223.00,0.91,-1,-1,-1
13,7,477.00,93.00,77.00,65.00,0.87,-1,-1,-1
