1,1,493.00,30.00,119.00,96.00,0.88,-1,-1,-1
1,2,615.00,87.00,55.00,49.00,0.75,-1,-1,-1
1,3,921.00,55.00,40.00,33.00,0.65,-1,-1,-1
2,1,493.00,29.00,119.00,96.00,0.88,-1,-1,-1
2,2,614.00,87.00,56.00,51.00,0.74,-1,-1,-1
2,3,922.00,55.00,40.00,32.00,0.64,-1,-1,-1
3,1,495.00,30.00,118.00,96.00,0.89,-1,-1,-1
3,2,607.00,97.00,62.00,53.00,0.82,-1,-1,-1
3,3,924.00,56.00,37.00,32.00,0.70,-1,-1,-1
4,1,494.00,31.00,119.00,96.00,0.89,-1,-1,-1
4,2,592.00,109.00,68.00,59.00,0.82,-1,-1,-1
4,3,923.00,56.00,40.00,32.00,0.72,-1,-1,-1
4,4,641.00,58.00,48.00,48.00,0.52,-1,-1,-1
5,1,483.00,31.00,126.00,101.00,0.89,-1,-1,-1
5,2,561.00,129.00,82.00,69.00,0.86,-1,-1,-1
5,3,920.00,56.00,40.00,31.00,0.70,-1,-1,-1
5,4,635.00,60.00,51.00,50.00,0.55,-1,-1,-1
6,1,465.00,32.00,130.00,109.00,0.90,-1,-1,-1
6,2,517.00,155.00,105.00,92.00,0.88,-1,-1,-1
6,3,922.00,55.00,40.00,32.00,0.67,-1,-1,-1
6,4,635.00,62.00,52.00,54.00,0.54,-1,-1,-1
7,2,437.00,214.00,142.00,120.00,0.91,-1,-1,-1
7,1,440.00,42.00,141.00,115.00,0.90,-1,-1,-1
7,3,923.00,56.00,40.00,31.00,0.74,-1,-1,-1
7,4,630.00,73.00,56.00,54.00,0.74,-1,-1,-1
8,1,387.00,50.00,174.00,133.00,0.91,-1,-1,-1
8,2,248.00,327.00,243.00,219.00,0.90,-1,-1,-1
8,4,619.00,82.00,62.00,60.00,0.77,-1,-1,-1
8,3,925.00,56.00,38.00,30.00,0.71,-1,-1,-1
8,5,547.00,59.00,50.00,43.00,0.64,-1,-1,-1
9,1,310.00,63.00,219.00,159.00,0.93,-1,-1,-1
9,5,526.00,66.00,57.00,47.00,0.84,-1,-1,-1
9,4,605.00,100.00,66.00,66.00,0.84,-1,-1,-1
9,3,923.00,57.00,37.00,29.00,0.59,-1,-1,-1
10,1,182.00,76.00,303.00,220.00,0.95,-1,-1,-1
10,4,579.00,124.00,84.00,83.00,0.85,-1,-1,-1
10,5,502.00,75.00,64.00,55.00,0.84,-1,-1,-1
10,6,613.00,84.00,48.00,42.00,0.67,-1,-1,-1
10,3,925.00,57.00,37.00,30.00,0.56,-1,-1,-1
11,4,537.00,150.00,108.00,111.00,0.88,-1,-1,-1
11,5,464.00,90.00,76.00,63.00,0.85,-1,-1,-1
11,1,86.00,101.00,321.00,304.00,0.85,-1,-1,-1
11,6,592.00,104.00,58.00,50.00,0.75,-1,-1,-1
11,3,925.00,57.00,38.00,30.00,0.67,-1,-1,-1
11,7,541.00,72.00,55.00,42.00,0.60,-1,-1,-1
11,8,0.00,176.00,244.00,278.00,0.51,-1,-1,-1
12,1,5.00,183.00,246.00,318.00,0.89,-1,-1,-1
12,9,402.00,112.00,95.00,78.00,0.87,-1,-1,-1
12,4,461.00,209.00,150.00,156.00,0.86,-1,-1,-1
12,6,556.00,129.00,74.00,61.00,0.80,-1,-1,-1
12,7,509.00,86.00,64.00,49.00,0.74,-1,-1,-1
12,10,639.00,64.00,49.00,48.00,0.65,-1,-1,-1
12,3,924.00,57.00,39.00,31.00,0.58,-1,-1,-1
12,11,563.00,53.00,47.00,41.00,0.54,-1,-1,-1
13,1,5.00,182.00,246.00,319.00,0.89,-1,-1,-1
13,9,402.00,112.00,95.00,78.00,0.87,-1,-1,-1
13,4,462.00,209.00,150.00,154.00,0.87,-1,-1,-1
13,6,556.00,128.00,74.00,62.00,0.81,-1,-1,-1
13,7,509.00,86.00,64.00,49.00,0.74,-1,-1,-1
13,10,638.00,64.00,49.00,48.00,0.64,-1,-1,-1
13,3,924.00,57.00,39.00,31.00,0.58,-1,-1,-1
13,11,564.00,53.00,46.00,41.00,0.53,-1,-1,-1
14,1,121.00,206.00,195.00,157.00,0.90,-1,-1,-1
14,4,401.00,225.00,141.00,117.00,0.87,-1,-1,-1
14,9,378.00,140.00,107.00,78.00,0.87,-1,-1,-1
14,12,502.00,79.00,60.00,54.00,0.78,-1,-1,-1
14,10,622.00,58.00,44.00,40.00,0.51,-1,-1,-1
14,11,553.00,56.00,42.00,36.00,0.50,-1,-1,-1
15,4,187.00,354.00,236.00,226.00,0.92,-1,-1,-1
15,9,240.00,198.00,157.00,110.00,0.87,-1,-1,-1
15,13,447.00,102.00,76.00,60.00,0.79,-1,-1,-1
15,11,523.00,65.00,52.00,43.00,0.66,-1,-1,-1
15,14,0.00,330.00,98.00,231.00,0.66,-1,-1,-1
15,12,590.00,110.00,65.00,54.00,0.63,-1,-1,-1
15,15,925.00,59.00,38.00,28.00,0.54,-1,-1,-1
16,4,4.00,298.00,236.00,202.00,0.92,-1,-1,-1
16,16,351.00,135.00,108.00,77.00,0.84,-1,-1,-1
16,13,477.00,83.00,66.00,50.00,0.82,-1,-1,-1
16,12,582.00,78.00,59.00,56.00,0.68,-1,-1,-1
16,14,583.00,120.00,67.00,62.00,0.55,-1,-1,-1
17,4,4.00,298.00,235.00,202.00,0.92,-1,-1,-1
17,16,351.00,135.00,108.00,77.00,0.84,-1,-1,-1
17,13,477.00,83.00,66.00,50.00,0.82,-1,-1,-1
17,12,582.00,78.00,59.00,56.00,0.68,-1,-1,-1
18,17,293.00,140.00,120.00,84.00,0.90,-1,-1,-1
18,4,1152.00,565.00,128.00,155.00,0.83,-1,-1,-1
18,18,594.00,140.00,90.00,67.00,0.80,-1,-1,-1
18,19,510.00,102.00,81.00,78.00,0.76,-1,-1,-1
18,13,590.00,81.00,67.00,54.00,0.66,-1,-1,-1
18,20,1.00,298.00,150.00,203.00,0.59,-1,-1,-1
19,17,293.00,140.00,120.00,84.00,0.90,-1,-1,-1
19,4,1152.00,565.00,128.00,155.00,0.83,-1,-1,-1
19,18,594.00,140.00,90.00,67.00,0.81,-1,-1,-1
19,19,510.00,101.00,81.00,79.00,0.75,-1,-1,-1
19,13,591.00,81.00,66.00,54.00,0.68,-1,-1,-1
19,20,1.00,298.00,150.00,203.00,0.59,-1,-1,-1
20,19,600.00,142.00,117.00,82.00,0.87,-1,-1,-1
20,20,342.00,184.00,141.00,145.00,0.87,-1,-1,-1
20,21,928.00,183.00,99.00,86.00,0.85,-1,-1,-1
20,22,493.00,118.00,92.00,72.00,0.84,-1,-1,-1
