1,1,487.00,90.00,66.00,51.00,0.84,-1,-1,-1
1,2,586.00,98.00,65.00,59.00,0.82,-1,-1,-1
1,3,949.00,86.00,46.00,37.00,0.81,-1,-1,-1
1,4,909.00,48.00,38.00,28.00,0.78,-1,-1,-1
1,5,641.00,49.00,44.00,42.00,0.76,-1,-1,-1
1,6,543.00,66.00,53.00,45.00,0.74,-1,-1,-1
1,7,611.00,77.00,48.00,44.00,0.64,-1,-1,-1
1,8,577.00,47.00,41.00,37.00,0.51,-1,-1,-1
2,1,470.00,97.00,71.00,55.00,0.84,-1,-1,-1
2,2,574.00,108.00,73.00,63.00,0.83,-1,-1,-1
2,3,949.00,86.00,46.00,37.00,0.81,-1,-1,-1
2,4,909.00,48.00,38.00,28.00,0.78,-1,-1,-1
2,5,640.00,49.00,44.00,42.00,0.77,-1,-1,-1
2,6,532.00,69.00,56.00,49.00,0.75,-1,-1,-1
2,7,606.00,82.00,52.00,47.00,0.69,-1,-1,-1
3,2,552.00,125.00,85.00,70.00,0.87,-1,-1,-1
3,1,440.00,111.00,80.00,62.00,0.85,-1,-1,-1
3,3,949.00,86.00,46.00,37.00,0.82,-1,-1,-1
3,6,517.00,76.00,62.00,51.00,0.80,-1,-1,-1
3,5,639.00,51.00,45.00,41.00,0.79,-1,-1,-1
3,7,597.00,92.00,56.00,50.00,0.78,-1,-1,-1
3,4,910.00,49.00,36.00,27.00,0.78,-1,-1,-1
3,9,564.00,53.00,45.00,42.00,0.59,-1,-1,-1
4,1,386.00,131.00,98.00,78.00,0.89,-1,-1,-1
4,2,511.00,147.00,107.00,89.00,0.87,-1,-1,-1
4,7,579.00,106.00,67.00,54.00,0.83,-1,-1,-1
4,6,495.00,85.00,69.00,56.00,0.83,-1,-1,-1
4,5,634.00,52.00,48.00,44.00,0.82,-1,-1,-1
4,3,949.00,86.00,46.00,37.00,0.81,-1,-1,-1
4,4,911.00,50.00,34.00,26.00,0.79,-1,-1,-1
4,9,551.00,59.00,50.00,44.00,0.71,-1,-1,-1
5,1,290.00,174.00,133.00,102.00,0.92,-1,-1,-1
5,2,430.00,197.00,142.00,117.00,0.89,-1,-1,-1
5,7,552.00,130.00,79.00,69.00,0.88,-1,-1,-1
5,6,461.00,99.00,78.00,64.00,0.84,-1,-1,-1
5,5,628.00,56.00,50.00,46.00,0.84,-1,-1,-1
5,3,949.00,86.00,46.00,37.00,0.82,-1,-1,-1
5,4,909.00,49.00,38.00,27.00,0.78,-1,-1,-1
5,9,531.00,66.00,58.00,48.00,0.77,-1,-1,-1
6,1,84.00,254.00,214.00,167.00,0.93,-1,-1,-1
6,6,401.00,122.00,99.00,77.00,0.90,-1,-1,-1
6,2,260.00,290.00,225.00,198.00,0.89,-1,-1,-1
6,7,499.00,171.00,106.00,90.00,0.89,-1,-1,-1
6,5,619.00,63.00,52.00,48.00,0.85,-1,-1,-1
