1,1,607.00,69.00,64.00,67.00,0.84,-1,-1,-1
1,2,517.00,79.00,60.00,51.00,0.83,-1,-1,-1
1,3,558.00,62.00,52.00,46.00,0.67,-1,-1,-1
2,1,607.00,69.00,64.00,68.00,0.84,-1,-1,-1
2,2,514.00,81.00,62.00,50.00,0.83,-1,-1,-1
2,3,558.00,62.00,52.00,46.00,0.68,-1,-1,-1
2,4,429.00,58.00,55.00,37.00,0.51,-1,-1,-1
3,1,603.00,73.00,66.00,65.00,0.83,-1,-1,-1
3,2,502.00,87.00,65.00,51.00,0.83,-1,-1,-1
3,3,557.00,62.00,52.00,46.00,0.71,-1,-1,-1
3,4,429.00,58.00,55.00,37.00,0.55,-1,-1,-1
4,2,475.00,98.00,72.00,59.00,0.86,-1,-1,-1
4,1,592.00,80.00,71.00,69.00,0.86,-1,-1,-1
4,3,552.00,63.00,52.00,47.00,0.75,-1,-1,-1
4,5,641.00,63.00,44.00,41.00,0.61,-1,-1,-1
4,4,431.00,58.00,53.00,37.00,0.60,-1,-1,-1
5,1,568.00,94.00,81.00,84.00,0.88,-1,-1,-1
5,2,425.00,121.00,86.00,68.00,0.88,-1,-1,-1
5,3,542.00,67.00,61.00,48.00,0.76,-1,-1,-1
5,5,634.00,68.00,48.00,42.00,0.72,-1,-1,-1
5,4,433.00,58.00,51.00,37.00,0.60,-1,-1,-1
6,2,328.00,160.00,120.00,95.00,0.90,-1,-1,-1
6,6,1069.00,425.00,208.00,211.00,0.89,-1,-1,-1
6,1,517.00,122.00,106.00,108.00,0.89,-1,-1,-1
6,5,621.00,77.00,53.00,45.00,0.82,-1,-1,-1
6,3,523.00,76.00,68.00,50.00,0.82,-1,-1,-1
6,4,579.00,54.00,46.00,38.00,0.54,-1,-1,-1
7,2,106.00,250.00,199.00,161.00,0.92,-1,-1,-1
7,1,413.00,181.00,158.00,166.00,0.91,-1,-1,-1
7,6,984.00,281.00,155.00,120.00,0.90,-1,-1,-1
7,3,491.00,89.00,77.00,61.00,0.85,-1,-1,-1
7,5,603.00,90.00,60.00,52.00,0.85,-1,-1,-1
7,4,567.00,59.00,52.00,39.00,0.73,-1,-1,-1
8,2,1008.00,391.00,243.00,186.00,0.91,-1,-1,-1
8,6,933.00,198.00,104.00,82.00,0.88,-1,-1,-1
8,3,432.00,113.00,97.00,74.00,0.88,-1,-1,-1
8,5,575.00,112.00,70.00,61.00,0.87,-1,-1,-1
8,1,68.00,411.00,357.00,309.00,0.84,-1,-1,-1
8,4,551.00,67.00,57.00,42.00,0.81,-1,-1,-1
8,7,432.00,58.00,52.00,38.00,0.57,-1,-1,-1
9,3,325.00,155.00,135.00,104.00,0.92,-1,-1,-1
9,2,884.00,222.00,131.00,94.00,0.90,-1,-1,-1
9,5,528.00,144.00,92.00,83.00,0.87,-1,-1,-1
9,4,525.00,79.00,66.00,49.00,0.83,-1,-1,-1
9,6,906.00,149.00,77.00,63.00,0.83,-1,-1,-1
9,8,1135.00,664.00,144.00,56.00,0.62,-1,-1,-1
10,3,73.00,245.00,238.00,196.00,0.91,-1,-1,-1
10,9,944.00,315.00,176.00,142.00,0.90,-1,-1,-1
10,5,430.00,213.00,137.00,128.00,0.90,-1,-1,-1
10,4,484.00,97.00,78.00,57.00,0.85,-1,-1,-1
10,6,884.00,117.00,61.00,50.00,0.82,-1,-1,-1
10,2,819.00,139.00,82.00,61.00,0.78,-1,-1,-1
10,10,428.00,58.00,56.00,37.00,0.52,-1,-1,-1
11,5,153.00,392.00,281.00,281.00,0.93,-1,-1,-1
11,9,856.00,182.00,101.00,81.00,0.88,-1,-1,-1
11,4,412.00,126.00,104.00,72.00,0.86,-1,-1,-1
11,6,867.00,94.00,53.00,44.00,0.78,-1,-1,-1
11,2,785.00,92.00,57.00,45.00,0.58,-1,-1,-1
12,4,280.00,177.00,150.00,107.00,0.91,-1,-1,-1
12,9,804.00,115.00,67.00,55.00,0.77,-1,-1,-1
12,6,856.00,76.00,44.00,38.00,0.61,-1,-1,-1
13,4,0.00,292.00,243.00,227.00,0.92,-1,-1,-1
13,6,779.00,76.00,48.00,42.00,0.67,-1,-1,-1
14,4,1016.00,384.00,253.00,200.00,0.94,-1,-1,-1
14,6,769.00,52.00,35.00,32.00,0.52,-1,-1,-1
15,4,890.00,188.00,116.00,93.00,0.88,-1,-1,-1
16,4,825.00,114.00,75.00,58.00,0.82,-1,-1,-1
16,11,823.00,34.00,29.00,27.00,0.51,-1,-1,-1
17,4,792.00,73.00,53.00,48.00,0.72,-1,-1,-1
18,4,777.00,49.00,40.00,36.00,0.55,-1,-1,-1
