1,1,503.00,82.00,62.00,49.00,0.84,-1,-1,-1
1,2,601.00,80.00,57.00,46.00,0.81,-1,-1,-1
1,3,558.00,61.00,47.00,37.00,0.65,-1,-1,-1
1,4,634.00,59.00,44.00,43.00,0.62,-1,-1,-1
2,1,503.00,82.00,62.00,49.00,0.84,-1,-1,-1
2,2,601.00,80.00,57.00,46.00,0.81,-1,-1,-1
2,3,558.00,61.00,47.00,37.00,0.65,-1,-1,-1
2,4,634.00,59.00,44.00,43.00,0.63,-1,-1,-1
3,1,501.00,83.00,64.00,50.00,0.85,-1,-1,-1
3,2,593.00,85.00,60.00,48.00,0.83,-1,-1,-1
3,4,632.00,60.00,45.00,43.00,0.64,-1,-1,-1
3,3,555.00,61.00,49.00,38.00,0.60,-1,-1,-1
4,1,497.00,85.00,64.00,49.00,0.84,-1,-1,-1
4,2,577.00,96.00,65.00,50.00,0.84,-1,-1,-1
4,4,630.00,63.00,44.00,43.00,0.70,-1,-1,-1
4,3,550.00,63.00,50.00,38.00,0.63,-1,-1,-1
5,2,548.00,113.00,76.00,60.00,0.87,-1,-1,-1
5,1,480.00,91.00,68.00,51.00,0.86,-1,-1,-1
5,4,621.00,68.00,49.00,46.00,0.79,-1,-1,-1
5,3,543.00,66.00,54.00,39.00,0.70,-1,-1,-1
5,5,647.00,46.00,42.00,38.00,0.57,-1,-1,-1
6,6,1026.00,369.00,237.00,191.00,0.91,-1,-1,-1
6,2,497.00,143.00,96.00,75.00,0.88,-1,-1,-1
6,1,445.00,104.00,76.00,58.00,0.86,-1,-1,-1
6,4,607.00,78.00,56.00,50.00,0.82,-1,-1,-1
6,3,533.00,69.00,59.00,41.00,0.74,-1,-1,-1
6,5,640.00,50.00,45.00,40.00,0.58,-1,-1,-1
7,2,404.00,197.00,135.00,110.00,0.89,-1,-1,-1
7,6,931.00,218.00,127.00,105.00,0.89,-1,-1,-1
7,1,382.00,131.00,95.00,71.00,0.87,-1,-1,-1
7,4,585.00,91.00,64.00,57.00,0.85,-1,-1,-1
7,3,519.00,75.00,63.00,42.00,0.79,-1,-1,-1
7,5,631.00,55.00,48.00,42.00,0.74,-1,-1,-1
7,7,565.00,57.00,44.00,36.00,0.57,-1,-1,-1
